"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"9534","312.487462","0.039111","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9535","312.525399","0.037937","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9536","312.568300","0.042901","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9537","312.604796","0.036496","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9538","312.649944","0.045148","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9539","312.687548","0.037604","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9540","312.725122","0.037574","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9541","312.763036","0.037914","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9542","312.803206","0.040170","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9543","312.841697","0.038491","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9544","312.878594","0.036897","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9545","312.915036","0.036442","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9546","312.951205","0.036169","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9547","312.987996","0.036791","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9548","313.024732","0.036736","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9549","313.062772","0.038040","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9550","313.100748","0.037976","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9551","313.138326","0.037578","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9552","313.182455","0.044129","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9553","313.218980","0.036525","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9554","313.257673","0.038693","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9555","313.297312","0.039639","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9556","313.336114","0.038802","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9557","313.373415","0.037301","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9558","313.410565","0.037150","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9559","313.447840","0.037275","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9560","313.484267","0.036427","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9561","313.520384","0.036117","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9562","313.557194","0.036810","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9563","313.594848","0.037654","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9564","313.633334","0.038486","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9565","313.671363","0.038029","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9566","313.708900","0.037537","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9567","313.746972","0.038072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9568","313.785566","0.038594","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9569","313.823399","0.037833","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9570","313.861350","0.037951","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9571","313.899084","0.037734","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9572","313.935858","0.036774","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9573","313.972728","0.036870","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9574","314.014589","0.041861","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9575","314.052511","0.037922","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9576","314.090289","0.037778","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9577","314.131574","0.041285","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9578","314.172239","0.040665","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9579","314.209944","0.037705","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9580","314.251489","0.041545","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9581","314.298362","0.046873","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9582","314.340407","0.042045","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9583","314.379964","0.039557","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9584","314.417514","0.037550","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9585","314.454166","0.036652","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9586","314.492180","0.038014","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9587","314.528782","0.036602","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9588","314.568757","0.039975","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9589","314.605860","0.037103","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9590","314.621737","0.015877","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9591","314.643023","0.021286","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9592","314.680800","0.037777","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9593","314.718898","0.038098","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9594","314.755814","0.036916","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9595","314.793354","0.037540","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9596","314.835711","0.042357","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9597","314.873988","0.038277","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9598","314.912880","0.038892","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9599","314.949882","0.037002","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9600","314.987399","0.037517","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9601","315.025472","0.038073","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9602","315.065204","0.039732","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9603","315.103972","0.038768","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9604","315.143239","0.039267","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9605","315.181786","0.038547","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9606","315.221025","0.039239","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9607","315.259966","0.038941","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9608","315.299341","0.039375","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9609","315.337972","0.038631","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9610","315.376404","0.038432","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9611","315.414285","0.037881","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9612","315.454826","0.040541","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9613","315.493542","0.038716","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9614","315.531586","0.038044","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9615","315.572874","0.041288","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9616","315.617039","0.044165","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9617","315.654344","0.037305","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9618","315.692702","0.038358","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9619","315.730111","0.037409","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9620","315.768519","0.038408","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9621","315.805743","0.037224","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9622","315.842526","0.036783","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9623","315.880537","0.038011","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9624","315.919353","0.038816","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9625","315.956396","0.037043","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9626","315.993373","0.036977","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9627","316.029915","0.036542","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9628","316.074339","0.044424","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9629","316.117228","0.042889","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9630","316.158068","0.040840","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9631","316.198100","0.040032","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9632","316.243813","0.045713","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9633","316.289317","0.045504","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9634","316.337989","0.048672","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9635","316.375466","0.037477","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9636","316.414200","0.038734","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9637","316.456616","0.042416","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9638","316.495276","0.038660","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9639","316.539437","0.044161","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9640","316.582446","0.043009","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9641","316.623556","0.041110","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9642","316.662114","0.038558","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9643","316.703789","0.041675","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9644","316.741818","0.038029","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9645","316.782565","0.040747","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9646","316.827652","0.045087","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9647","316.942724","0.115072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9648","316.991795","0.049071","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9649","317.030355","0.038560","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9650","317.070839","0.040484","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9651","317.110682","0.039843","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9652","317.149868","0.039186","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9653","317.189790","0.039922","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9654","317.190096","0.000306","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9655","317.233476","0.043380","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9656","317.275772","0.042296","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9657","317.315148","0.039376","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9658","317.372804","0.057656","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9659","317.422079","0.049275","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9660","317.496712","0.074633","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9661","317.536563","0.039851","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9662","317.575788","0.039225","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9663","317.617594","0.041806","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9664","317.655413","0.037819","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9665","317.736628","0.081215","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9666","317.773961","0.037333","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9667","317.823463","0.049502","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9668","317.860814","0.037351","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9669","317.903347","0.042533","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9670","317.946526","0.043179","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9671","317.984760","0.038234","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9672","318.022851","0.038091","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9673","318.061607","0.038756","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9674","318.099279","0.037672","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9675","318.144841","0.045562","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9676","318.194829","0.049988","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9677","318.234396","0.039567","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9678","318.271262","0.036866","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9679","318.357101","0.085839","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
