"No.","Time","Delta TIme","Source","Destination","Protocol","Length","S. Port","D. Port","Info"
"4050","84.191311","0.021247","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4051","84.213533","0.022222","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4052","84.235484","0.021951","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4053","84.256908","0.021424","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4054","84.278365","0.021457","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4055","84.301226","0.022861","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4056","84.323622","0.022396","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4057","84.344178","0.020556","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4058","84.366104","0.021926","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4059","84.388028","0.021924","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4060","84.409484","0.021456","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4061","84.428951","0.019467","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4062","84.449748","0.020797","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4063","84.471852","0.022104","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4064","84.492684","0.020832","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4065","84.514778","0.022094","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4066","84.514832","0.000054","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"4067","84.537272","0.022440","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4068","84.556903","0.019631","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4069","84.576580","0.019677","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4070","84.596483","0.019903","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4071","84.617140","0.020657","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4072","84.637182","0.020042","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4073","84.656943","0.019761","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4074","84.677480","0.020537","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4075","84.698982","0.021502","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4076","84.720380","0.021398","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4077","84.742502","0.022122","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4078","84.764901","0.022399","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4079","84.787183","0.022282","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4080","84.809124","0.021941","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4081","84.830728","0.021604","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4082","84.850403","0.019675","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4083","84.871245","0.020842","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4084","84.893104","0.021859","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4085","84.913727","0.020623","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4086","84.935667","0.021940","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4087","84.957827","0.022160","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4088","84.980095","0.022268","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4089","85.002172","0.022077","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4090","85.023303","0.021131","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4091","85.044843","0.021540","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4092","85.064527","0.019684","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4093","85.084791","0.020264","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4094","85.105885","0.021094","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4095","85.125155","0.019270","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4096","85.145568","0.020413","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4097","85.165068","0.019500","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4098","85.183733","0.018665","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4099","85.205035","0.021302","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4100","85.226954","0.021919","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4101","85.249621","0.022667","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4102","85.271844","0.022223","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4103","85.293038","0.021194","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4104","85.315821","0.022783","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4105","85.337641","0.021820","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4106","85.358259","0.020618","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4107","85.379929","0.021670","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4108","85.402098","0.022169","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4109","85.423180","0.021082","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4110","85.442684","0.019504","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4111","85.465128","0.022444","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4112","85.487400","0.022272","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4113","85.509187","0.021787","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4114","85.531772","0.022585","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4115","85.552302","0.020530","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4116","85.571954","0.019652","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4117","85.592460","0.020506","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4118","85.612413","0.019953","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4119","85.632518","0.020105","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4120","85.652590","0.020072","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4121","85.672619","0.020029","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4122","85.694035","0.021416","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4123","85.716421","0.022386","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4124","85.737932","0.021511","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4125","85.759182","0.021250","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4126","85.781294","0.022112","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4127","85.803747","0.022453","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4128","85.825737","0.021990","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4129","85.837170","0.011433","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"4130","85.847532","0.010362","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4131","85.867778","0.020246","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4132","85.889877","0.022099","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4133","85.910806","0.020929","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4134","85.933523","0.022717","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4135","85.955708","0.022185","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4136","85.977626","0.021918","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4137","85.999814","0.022188","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4138","86.022292","0.022478","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4139","86.043783","0.021491","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4140","86.063396","0.019613","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4141","86.083684","0.020288","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4142","86.102865","0.019181","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4143","86.122675","0.019810","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4144","86.141851","0.019176","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4145","86.161761","0.019910","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4146","86.183022","0.021261","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4147","86.204971","0.021949","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4148","86.226264","0.021293","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4149","86.248516","0.022252","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4150","86.270878","0.022362","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4151","86.292455","0.021577","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4152","86.314368","0.021913","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4153","86.336503","0.022135","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4154","86.357001","0.020498","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4155","86.378436","0.021435","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4156","86.401433","0.022997","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4157","86.422815","0.021382","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4158","86.441201","0.018386","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4159","86.463095","0.021894","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4160","86.485553","0.022458","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4161","86.507745","0.022192","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4162","86.529536","0.021791","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4163","86.550971","0.021435","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4164","86.570927","0.019956","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4165","86.590810","0.019883","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4166","86.610367","0.019557","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4167","86.630244","0.019877","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4168","86.650509","0.020265","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4169","86.671073","0.020564","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4170","86.691148","0.020075","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4171","86.712083","0.020935","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4172","86.734013","0.021930","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4173","86.755729","0.021716","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4174","86.777409","0.021680","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4175","86.799754","0.022345","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4176","86.821500","0.021746","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4177","86.842133","0.020633","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4178","86.861878","0.019745","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4179","86.882849","0.020971","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4180","86.905507","0.022658","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4181","86.927295","0.021788","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4182","86.948155","0.020860","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4183","86.969714","0.021559","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4184","86.991581","0.021867","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4185","87.013328","0.021747","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4186","87.034920","0.021592","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4187","87.055422","0.020502","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4188","87.075435","0.020013","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4189","87.095385","0.019950","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4190","87.115444","0.020059","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4191","87.135210","0.019766","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4192","87.155133","0.019923","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4193","87.155195","0.000062","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"4194","87.175847","0.020652","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"4195","87.197205","0.021358","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
